,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Payday Loan,Credit-Builder Loan,Mortgage Loan,Debt Consolidation Loan,Student Loan,Home Equity Loan,Auto Loan,Personal Loan,Not Specified,Credit_Score,Payment_of_Min_Amount
6142,CUS_0xa81d,July,23,Media_Manager,82093.52,6574.126667,8,5,6,4,7,8.0,3.4,1.0,Standard,825.25,27.57744238,20.166666666666668,188.8338152,618.1221139,Low_spent_Medium_value_payments,130.4567376,1,0,1,1,0,0,1,0,0,2,0.0
6143,CUS_0xa81d,August,23,Media_Manager,82093.52,6574.126667,8,5,6,4,6,,3.4,1.0,,825.25,37.50923085,20.25,80080.0,185.5800265,High_spent_Medium_value_payments,532.998825,1,0,1,1,0,0,1,0,0,2,0.0
6144,CUS_0x89be,January,27,Engineer,38073.6,3048.8,10,6,4541,5,38,16.0,5.79,8.0,Standard,1644.31,23.40534029,9.25,143.8996853,78.90120525,High_spent_Large_value_payments,322.0791095,1,1,0,1,0,1,0,1,0,3,1.0
6145,CUS_0x89be,February,27,Engineer,38073.6,,10,6,20,5,38,18.0,10.79,8.0,Standard,1644.31,32.0724662,9.333333333333334,8252.0,124.1313001,Low_spent_Medium_value_payments,316.8490146,1,1,0,1,0,1,0,1,0,2,1.0
6146,CUS_0x89be,March,28,Engineer,38073.6,3048.8,10,6,20,5,36,16.0,10.79,8.0,Standard,1644.31,28.1920425,9.416666666666666,143.8996853,113.1183731,High_spent_Medium_value_payments,297.8619416,1,1,0,1,0,1,0,1,0,3,1.0
6147,CUS_0x89be,April,28,Engineer,38073.6,3048.8,10,6,20,5,36,1697.0,10.79,8.0,Standard,1644.31,29.75420426,9.5,143.8996853,211.4167637,Low_spent_Small_value_payments,239.563551,1,1,0,1,0,1,0,1,0,2,1.0
6148,CUS_0x89be,May,28,Engineer,38073.6,3048.8,10,6,20,5,38,14.0,6.79,8.0,,1644.31,35.58119182,9.583333333333334,143.8996853,,High_spent_Medium_value_payments,369.4455198,1,1,0,1,0,1,0,1,0,2,
6149,CUS_0x89be,June,28,Engineer,38073.6,,1611,6,20,5,36,16.0,17.79,8.0,Standard,1644.31,25.42495247,9.666666666666666,143.8996853,207.4936402,High_spent_Small_value_payments,213.4866745,1,1,0,1,0,1,0,1,0,3,1.0
6150,CUS_0x89be,July,28,Engineer,38073.6,3048.8,10,6,20,5,41,16.0,10.79,9.0,Standard,1644.31,39.86636254,9.75,143.8996853,330.0523382,Low_spent_Small_value_payments,120.9279765,1,1,0,1,0,1,0,1,0,3,1.0
6151,CUS_0x89be,August,28,Engineer,38073.6,3048.8,10,6,20,5,38,18.0,10.79,9.0,Standard,1644.31,31.97796183,9.833333333333334,143.8996853,23.34390932,High_spent_Large_value_payments,377.6364054,1,1,0,1,0,1,0,1,0,3,
6152,CUS_0x382f,January,16,Entrepreneur,9889.575,,10,10,17,2,63,17.0,19.27,9.0,,2142.54,27.75127516,18.25,12.10055193,10000.0,Low_spent_Small_value_payments,260.2074198,0,0,0,1,0,1,0,0,0,3,1.0
6153,CUS_0x382f,February,16,Entrepreneur,9889.575,977.13125,10,10,17,2,60,15.0,19.27,9.0,Bad,2142.54,36.81826927,18.333333333333332,12.10055193,44.05530338,High_spent_Small_value_payments,301.5572697,0,0,0,1,0,1,0,0,0,3,
6154,CUS_0x382f,March,16,Entrepreneur,9889.575,977.13125,10,997,17,2,61,15.0,19.27,9.0,Bad,2142.54,32.8136919,18.416666666666668,34092.0,118.5153459,Low_spent_Small_value_payments,257.0972272,0,0,0,1,0,1,0,0,0,3,1.0
6155,CUS_0x382f,April,16,,9889.575,977.13125,10,10,17,2,60,15.0,19.27,61.0,Bad,2142.54,40.59948419,18.5,12.10055193,61.13011053,Low_spent_Medium_value_payments,304.4824625,0,0,0,1,0,1,0,0,0,3,1.0
6156,CUS_0x382f,May,16,Entrepreneur,9889.575,977.13125,10,10,17,2,60,15.0,19.27,11.0,Bad,2142.54,27.53889335,18.583333333333332,12.10055193,39.14084953,Low_spent_Large_value_payments,316.4717235,0,0,0,1,0,1,0,0,0,2,1.0
6157,CUS_0x382f,June,16,Entrepreneur,9889.575,,10,10,17,2,55,15.0,19.27,11.0,Bad,2142.54,39.40471712,18.666666666666668,12.10055193,56.90557622,High_spent_Small_value_payments,288.7069969,0,0,0,1,0,1,0,0,0,2,1.0
6158,CUS_0x382f,July,16,Entrepreneur,9889.575,977.13125,38,10,17,2,63,15.0,19.27,11.0,Bad,2142.54,33.38420673,18.75,12.10055193,106.9754551,Low_spent_Small_value_payments,268.637118,0,0,0,1,0,1,0,0,0,3,1.0
6159,CUS_0x382f,August,16,Entrepreneur,9889.575,977.13125,10,10,17,2,60,15.0,19.27,11.0,Bad,2142.54,27.09376868,18.833333333333332,12.10055193,54.61151175,Low_spent_Small_value_payments,321.0010613,0,0,0,1,0,1,0,0,0,3,1.0
6160,CUS_0x3435,January,16,Lawyer,29840.22,2636.685,8,9,29,7,18,25.0,27.19,10.0,Bad,2716.57,32.30110228,2.0833333333333335,114.6680098,209.3325273,Low_spent_Small_value_payments,229.6679629,1,0,0,0,0,0,1,1,1,3,1.0
6161,CUS_0x3435,February,17,Lawyer,29840.22,2636.685,8,9,29,7,18,25.0,33.19,10.0,,2716.57,29.90113226,2.1666666666666665,114.6680098,85.32766209,High_spent_Medium_value_payments,313.6728281,1,0,0,0,0,0,1,1,1,3,1.0
6162,CUS_0x3435,March,17,Lawyer,16194440.0,2636.685,8,953,29,7,15,22.0,27.19,10.0,Bad,2716.57,33.2032561,2.25,114.6680098,282.7824084,,156.2180817,1,0,0,0,0,0,1,1,1,3,1.0
6163,CUS_0x3435,April,17,Lawyer,29840.22,,8,9,29,7,18,25.0,27.19,10.0,Bad,2716.57,32.1016864,2.3333333333333335,114.6680098,181.079838,Low_spent_Small_value_payments,257.9206522,1,0,0,0,0,0,1,1,1,2,1.0
6164,CUS_0x3435,May,17,Lawyer,29840.22,2636.685,8,9,29,7,20,25.0,27.19,1395.0,Bad,2716.57,40.06520576,2.4166666666666665,114.6680098,57.62461481,High_spent_Medium_value_payments,341.3758754,1,0,0,0,0,0,1,1,1,3,
6165,CUS_0x3435,June,17,Lawyer,29840.22,,8,9,29,7,18,23.0,27.19,10.0,Bad,2716.57,33.8307162,2.5,114.6680098,294.947793,Low_spent_Small_value_payments,144.0526972,1,0,0,0,0,0,1,1,1,3,1.0
6166,CUS_0x3435,July,17,Lawyer,29840.22,2636.685,8,9,29,100,18,25.0,27.19,10.0,Bad,2716.57,28.0204952,2.5833333333333335,12538.0,49.18289636,High_spent_Small_value_payments,359.8175938,1,0,0,0,0,0,1,1,1,3,1.0
6167,CUS_0x3435,August,17,Lawyer,29840.22,2636.685,8,9,29,7,17,,27.19,10.0,Bad,2716.57,27.84558549,2.6666666666666665,114.6680098,104.3710129,Low_spent_Medium_value_payments,324.6294773,1,0,0,0,0,0,1,1,1,3,1.0
6168,CUS_0x3c47,January,55,Media_Manager,28836.92,,6,3,6,0,9,19.0,10.82,3.0,Good,1224.88,37.22138176,27.333333333333332,0.0,69.48799208,Low_spent_Medium_value_payments,468.3196746,0,0,0,0,0,0,0,0,0,2,0.0
6169,CUS_0x3c47,February,55,Media_Manager,28836.92,2578.076667,6,3,6,0,5,19.0,16.82,3.0,,1224.88,24.51457651,27.416666666666668,0.0,47.72349394,High_spent_Large_value_payments,450.0841727,0,0,0,0,0,0,0,0,0,1,0.0
6170,CUS_0x3c47,March,55,Media_Manager,28836.92,2578.076667,6,3,6,0,5,19.0,10.82,3.0,Good,1224.88,37.87004151,27.5,0.0,162.2190846,Low_spent_Medium_value_payments,375.588582,0,0,0,0,0,0,0,0,0,2,
6171,CUS_0x3c47,April,6365,Media_Manager,28836.92,2578.076667,6,3,6,0,10,,10.82,3.0,Good,1224.88,37.32808601,27.583333333333332,0.0,165.4306677,Low_spent_Small_value_payments,382.376999,0,0,0,0,0,0,0,0,0,1,0.0
6172,CUS_0x3c47,May,55,Media_Manager,28836.92,2578.076667,6,3,6,0,5,17.0,10.82,3.0,Good,1224.88,33.01971672,27.666666666666668,0.0,201.6040894,Low_spent_Small_value_payments,346.2035772,0,0,0,0,0,0,0,0,0,1,0.0
6173,CUS_0x3c47,June,55,Media_Manager,28836.92,,6,3,6,0,5,19.0,10.82,5.0,Good,1224.88,29.35165832,27.75,0.0,202.0448569,Low_spent_Medium_value_payments,335.7628097,0,0,0,0,0,0,0,0,0,1,0.0
6174,CUS_0x3c47,July,55,Media_Manager,28836.92,2578.076667,5,2,6,0,4,16.0,10.82,5.0,Good,1224.88,38.68457538,27.833333333333332,0.0,298.1003369,Low_spent_Small_value_payments,249.7073297,0,0,0,0,0,0,0,0,0,1,0.0
6175,CUS_0x3c47,August,55,Media_Manager,28836.92,2578.076667,5,2,6,0,5,19.0,10.82,5.0,Good,1224.88,24.13302868,27.916666666666668,0.0,168.1921789,Low_spent_Large_value_payments,359.6154878,0,0,0,0,0,0,0,0,0,1,0.0
6176,CUS_0xfe4,January,29,Writer,110575.72,9009.643333,7,3,6,7,7,13.0,18.53,5.0,Standard,788.59,31.72201257,17.166666666666668,540.0722378,10000.0,High_spent_Large_value_payments,486.8582051,0,1,0,1,0,1,0,0,0,2,1.0
6177,CUS_0xfe4,February,29,,110575.72,9009.643333,7,3,6,7,7,14.0,22.53,10.0,Standard,788.59,39.64500148,17.25,540.0722378,678.2106493,,,0,1,0,1,0,1,0,0,0,2,1.0
6178,CUS_0xfe4,March,29,Writer,110575.72,9009.643333,7,3,6,7,7,,18.53,10.0,Standard,788.59,33.7344113,17.333333333333332,540.0722378,367.7425386,High_spent_Medium_value_payments,243.1495569,0,1,0,1,0,1,0,0,0,2,1.0
6179,CUS_0xfe4,April,29,Writer,110575.72,9009.643333,7,3,6,7,7,14.0,18.53,10.0,Standard,788.59,34.46906693,17.416666666666668,540.0722378,157.9093641,High_spent_Large_value_payments,442.9827314,0,1,0,1,0,1,0,0,0,2,1.0
6180,CUS_0xfe4,May,29,Writer,110575.72,9009.643333,7,3,6,7,3,14.0,18.53,10.0,Standard,788.59,32.49808613,17.5,540.0722378,65.65661671,High_spent_Large_value_payments,535.2354788,0,1,0,1,0,1,0,0,0,2,1.0
6181,CUS_0xfe4,June,29,Writer,110575.72,9009.643333,7,3,6,7,7,13.0,19.53,10.0,Standard,788.59,26.48319152,17.583333333333332,540.0722378,1038.528696,Low_spent_Small_value_payments,,0,1,0,1,0,1,0,0,0,2,1.0
6182,CUS_0xfe4,July,29,Writer,110575.72,9009.643333,7,3,6,7,7,13.0,18.53,10.0,Standard,788.59,34.90349681,17.666666666666668,540.0722378,141.0930036,High_spent_Large_value_payments,459.7990919,0,1,0,1,0,1,0,0,0,2,1.0
6183,CUS_0xfe4,August,29,Writer,110575.72,9009.643333,7,3,6,7,10,,18.53,10.0,Standard,788.59,39.10226184,17.75,540.0722378,354.855801,High_spent_Small_value_payments,266.0362944,0,1,0,1,0,1,0,0,0,2,1.0
6184,CUS_0x3ee8,January,26,Journalist,146351.36,12267.94667,6,7,20,4,27,15.0,1.56,5.0,Standard,501.57,27.63332485,18.75,262.7103513,273.0535005,High_spent_Large_value_payments,931.0308149,1,0,1,1,0,0,0,1,0,2,1.0
6185,CUS_0x3ee8,February,26,Journalist,146351.36,12267.94667,6,7,20,4,25,15.0,7.56,5.0,Standard,501.57,35.15779065,18.833333333333332,262.7103513,838.9391737,Low_spent_Small_value_payments,415.1451416,1,0,1,1,0,0,0,1,0,2,1.0
6186,CUS_0x3ee8,March,26,,146351.36,12267.94667,6,7,20,4,27,15.0,7.56,5.0,,501.57,27.5902742,18.916666666666668,262.7103513,411.26661,High_spent_Small_value_payments,812.8177054,1,0,1,1,0,0,0,1,0,2,1.0
6187,CUS_0x3ee8,April,26,Journalist,146351.36,12267.94667,6,7,20,4,25,16.0,7.56,5.0,,501.57,38.42526531,19.0,262.7103513,307.4397962,High_spent_Medium_value_payments,906.6445191,1,0,1,1,0,0,0,1,0,2,1.0
6188,CUS_0x3ee8,May,26,Journalist,146351.36,12267.94667,6,7,20,4,25,15.0,7.56,5.0,Standard,501.57,39.41898146,19.083333333333332,16146.0,403.4975517,High_spent_Medium_value_payments,810.5867636,1,0,1,1,0,0,0,1,0,2,1.0
6189,CUS_0x3ee8,June,26,Journalist,146351.36,12267.94667,6,7,20,4,25,15.0,7.56,5.0,Standard,501.57,30.17238218,19.166666666666668,262.7103513,641.2747375,Low_spent_Small_value_payments,612.8095779,1,0,1,1,0,0,0,1,0,2,
6190,CUS_0x3ee8,July,26,Journalist,146351.36,12267.94667,6,7,20,4,25,,7.56,5.0,Standard,501.57,25.10779312,19.25,262.7103513,10000.0,Low_spent_Medium_value_payments,465.8721047,1,0,1,1,0,0,0,1,0,2,1.0
6191,CUS_0x3ee8,August,26,Journalist,146351.36,12267.94667,6,7,20,4,29,15.0,8.56,5.0,Standard,501.57,26.78280011,19.333333333333332,262.7103513,243.1142681,High_spent_Large_value_payments,960.9700472,1,0,1,1,0,0,0,1,0,2,1.0
6192,CUS_0x6563,January,48,Doctor,25877.95,1860.495833,7,3,12,1,16,,7.43,0.0,Standard,1111.34,24.62338631,32.25,12.04184889,101.5177317,Low_spent_Large_value_payments,342.4900028,0,0,0,0,0,0,1,0,0,2,1.0
6193,CUS_0x6563,February,48,,25877.95,1860.495833,7,3,12,1,11,18.0,7.43,,Standard,1111.34,25.00179094,32.333333333333336,12.04184889,10000.0,Low_spent_Large_value_payments,322.451912,0,0,0,0,0,0,1,0,0,2,1.0
6194,CUS_0x6563,March,49,Doctor,25877.95,,7,3,12,1,11,16.0,7.43,0.0,Standard,1111.34,38.78196126,32.416666666666664,12.04184889,33.24122166,High_spent_Large_value_payments,380.7665128,0,0,0,0,0,0,1,0,0,2,1.0
6195,CUS_0x6563,April,49,Doctor,25877.95,1860.495833,7,3,12,1,13,18.0,1.43,0.0,Standard,1111.34,39.97091801,32.5,12.04184889,80.05322146,High_spent_Small_value_payments,353.954513,0,0,0,0,0,0,1,0,0,2,1.0
6196,CUS_0x6563,May,49,Doctor,25877.95,1860.495833,7,3,12,1,11,18.0,7.43,0.0,Standard,1111.34,37.78492462,32.583333333333336,12.04184889,28.55216892,High_spent_Large_value_payments,385.4555655,0,0,0,0,0,0,1,0,0,2,
6197,CUS_0x6563,June,49,Doctor,25877.95,1860.495833,7,3,12,1,11,18.0,7.43,0.0,Standard,1111.34,36.48712728,32.666666666666664,12.04184889,166.1672322,Low_spent_Small_value_payments,297.8405022,0,0,0,0,0,0,1,0,0,2,1.0
6198,CUS_0x6563,July,49,Doctor,25877.95,1860.495833,7,3,12,1,10,19.0,6.43,0.0,Standard,1111.34,38.10879684,32.75,12.04184889,84.74945554,Low_spent_Medium_value_payments,369.2582789,0,0,0,0,0,0,1,0,0,3,1.0
6199,CUS_0x6563,August,49,Doctor,25877.95,1860.495833,7,3,12,1,11,20.0,13.43,0.0,Standard,1111.34,31.58861017,,12.04184889,60.55489515,Low_spent_Large_value_payments,383.4528393,0,0,0,0,0,0,1,0,0,3,1.0
6200,CUS_0x9619,January,39,Doctor,86290.14,7381.845,4,3,8,3,26,11.0,4.53,0.0,,841.82,29.18998003,20.416666666666668,173.9475969,312.5892015,Low_spent_Medium_value_payments,531.6477016,1,0,0,0,0,0,0,0,1,2,1.0
6201,CUS_0x9619,February,39,Doctor,86290.14,7381.845,4,3,8,3,26,8.0,4.53,0.0,Standard,841.82,37.0728672,20.5,173.9475969,,High_spent_Large_value_payments,630.2007381,1,0,0,0,0,0,0,0,1,2,1.0
6202,CUS_0x9619,March,39,Doctor,86290.14,7381.845,4,3,8,3,24,5.0,4.53,0.0,Standard,841.82,26.03892273,,173.9475969,443.511733,High_spent_Small_value_payments,380.7251701,1,0,0,0,0,0,0,0,1,2,1.0
6203,CUS_0x9619,April,39,Doctor,86290.14,7381.845,4,3,1972,3,26,8.0,4.53,0.0,Standard,841.82,31.48440373,20.666666666666668,173.9475969,10000.0,High_spent_Medium_value_payments,503.0911193,1,0,0,0,0,0,0,0,1,2,1.0
6204,CUS_0x9619,May,39,Doctor,86290.14,7381.845,4,3,8,3,26,8.0,4.53,0.0,Standard,841.82,27.64034298,,173.9475969,593.1920836,Low_spent_Medium_value_payments,251.0448195,1,0,0,0,0,0,0,0,1,2,1.0
6205,CUS_0x9619,June,40,Doctor,86290.14,,4,3,8,3,29,8.0,4.53,2.0,Standard,841.82,33.93664475,20.833333333333332,173.9475969,150.3700069,High_spent_Large_value_payments,653.8668962,1,0,0,0,0,0,0,0,1,2,1.0
6206,CUS_0x9619,July,40,Doctor,86290.14,7381.845,4,3,8,3,26,8.0,4.53,2.0,Standard,841.82,29.29157857,20.916666666666668,173.9475969,55.31532817,High_spent_Large_value_payments,748.9215749,1,0,0,0,0,0,0,0,1,2,1.0
6207,CUS_0x9619,August,40,Doctor,86290.14,7381.845,4,3,8,3,26,5.0,4.53,,Standard,841.82,28.49216302,21.0,173.9475969,762.1332507,Low_spent_Small_value_payments,92.1036524,1,0,0,0,0,0,0,0,1,2,
6208,CUS_0x37d2,January,51,Writer,29044.29,2438.3575,5,6,12,0,1,1.0,-2.31,4.0,Good,1078.8,40.2578213,20.416666666666668,0.0,230.315446,Low_spent_Small_value_payments,303.520304,0,0,0,0,0,0,0,0,0,2,0.0
6209,CUS_0x37d2,February,51,Writer,29044.29,2438.3575,5,6,12,0,1,,4.69,4.0,Good,1078.8,23.70948003,20.5,0.0,162.6610975,Low_spent_Small_value_payments,371.1746525,0,0,0,0,0,0,0,0,0,1,0.0
6210,CUS_0x37d2,March,51,Writer,29044.29,2438.3575,5,6,12,0,3,,,4.0,Good,1078.8,31.105928,,0.0,114.0023199,High_spent_Small_value_payments,389.8334301,0,0,0,0,0,0,0,0,0,1,0.0
6211,CUS_0x37d2,April,51,Writer,29044.29,2438.3575,5,6,12,0,5,1.0,4.69,4.0,Good,1078.8,24.7180237,20.666666666666668,0.0,90.3342202,High_spent_Medium_value_payments,403.5015298,0,0,0,0,0,0,0,0,0,1,0.0
6212,CUS_0x37d2,May,51,Writer,29044.29,2438.3575,5,6,12,0,1,1.0,5.69,4.0,Good,1078.8,39.32607858,20.75,0.0,36.13149918,High_spent_Large_value_payments,447.7042508,0,0,0,0,0,0,0,0,0,1,0.0
6213,CUS_0x37d2,June,51,Writer,29044.29,2438.3575,5,6,12,0,1,-2.0,4.69,,Good,1078.8,29.33526244,20.833333333333332,0.0,63.06851548,High_spent_Medium_value_payments,430.7672345,0,0,0,0,0,0,0,0,0,1,0.0
6214,CUS_0x37d2,July,51,Writer,29044.29,,5,6,12,0,1,4.0,8.69,1119.0,Good,1078.8,35.99605013,20.916666666666668,0.0,110.0814073,Low_spent_Large_value_payments,403.7543427,0,0,0,0,0,0,0,0,0,2,0.0
6215,CUS_0x37d2,August,51,Writer,29044.29,2438.3575,5,6,12,0,4,2.0,-2.31,4.0,Good,1078.8,29.51998056,21.0,56524.0,199.6582845,Low_spent_Small_value_payments,334.1774655,0,0,0,0,0,0,0,0,0,2,0.0
6216,CUS_0x67e,January,20,Manager,30783.88,2722.323333,5,6,16,2,12,16.0,18.73,6.0,Standard,960.38,32.98211778,10.666666666666666,35.78805542,108.744253,High_spent_Medium_value_payments,377.7000249,0,1,0,0,0,0,1,0,0,2,1.0
6217,CUS_0x67e,February,20,Manager,30783.88,2722.323333,5,6,16,2,15,16.0,13.73,6.0,,960.38,24.72099088,10.75,35.78805542,38.32692207,High_spent_Medium_value_payments,448.1173558,0,1,0,0,0,0,1,0,0,2,1.0
6218,CUS_0x67e,March,20,Manager,30783.88,2722.323333,5,6,16,2,12,16.0,18.73,6.0,Standard,960.38,24.94146978,10.833333333333334,35.78805542,243.9837225,Low_spent_Small_value_payments,282.4605554,0,1,0,0,0,0,1,0,0,2,1.0
6219,CUS_0x67e,April,20,Manager,30783.88,2722.323333,5,6,16,2,12,16.0,18.73,6.0,,960.38,32.27368996,,35.78805542,10000.0,High_spent_Large_value_payments,458.1030377,0,1,0,0,0,0,1,0,0,2,1.0
6220,CUS_0x67e,May,20,,30783.88,2722.323333,5,6,16,2,14,16.0,18.73,6.0,Standard,960.38,39.44697252,11.0,35.78805542,70.50547861,High_spent_Medium_value_payments,415.9387993,0,1,0,0,0,0,1,0,0,2,1.0
6221,CUS_0x67e,June,21,Manager,30783.88,2722.323333,5,6,16,2,15,16.0,18.73,6.0,,960.38,39.80114706,11.083333333333334,35.78805542,105.7385006,,380.7057774,0,1,0,0,0,0,1,0,0,2,1.0
6222,CUS_0x67e,July,21,Manager,30783.88,2722.323333,5,6,16,2,12,16.0,,6.0,,960.38,29.99307286,11.166666666666666,35.78805542,59.64824022,High_spent_Medium_value_payments,426.7960377,0,1,0,0,0,0,1,0,0,2,1.0
6223,CUS_0x67e,August,21,Manager,30783.88,,5,6,16,2,12,16.0,15.73,6.0,,960.38,34.97663971,11.25,35.78805542,41.0508348,High_spent_Medium_value_payments,445.3934431,0,1,0,0,0,0,1,0,0,2,1.0
6224,CUS_0xa79d,January,44,Media_Manager,18759.61,1455.300833,8,6,34,9,32,14.0,29.97,8.0,Bad,4983.86,22.44756289,0.5833333333333334,87.18813971,51.23505955,,297.1068841,0,0,1,1,1,1,0,1,1,3,1.0
6225,CUS_0xa79d,February,44,Media_Manager,18759.61,1455.300833,8,6,34,9,32,20.0,29.97,8.0,Bad,4983.86,25.0267029,0.6666666666666666,87.18813971,34.38010611,High_spent_Medium_value_payments,273.9618375,0,0,1,1,1,1,0,1,1,3,1.0
6226,CUS_0xa79d,March,45,Media_Manager,18759.61,1455.300833,8,6,34,100,32,17.0,29.97,8.0,Bad,4983.86,25.26123094,0.75,87.18813971,10000.0,Low_spent_Small_value_payments,283.9564687,0,0,1,1,1,1,0,1,1,3,1.0
6227,CUS_0xa79d,April,45,,18759.61,1455.300833,619,6,34,9,27,17.0,27.97,10.0,Bad,4983.86,30.10899447,0.8333333333333334,87.18813971,32.77697961,High_spent_Small_value_payments,285.564964,0,0,1,1,1,1,0,1,1,3,1.0
6228,CUS_0xa79d,May,45,Media_Manager,4262933.0,1455.300833,8,6,34,9,31,,23.97,10.0,Bad,4983.86,22.9000027,0.9166666666666666,87.18813971,,Low_spent_Small_value_payments,177.4834973,0,0,1,1,1,1,0,1,1,3,1.0
6229,CUS_0xa79d,June,45,Media_Manager,18759.61,1455.300833,8,6,34,9,32,16.0,22.97,1114.0,Bad,4983.86,39.9499781,1.0,87.18813971,10000.0,Low_spent_Small_value_payments,171.6559179,0,0,1,1,1,1,0,1,1,3,1.0
6230,CUS_0xa79d,July,45,Media_Manager,18759.61,1455.300833,8,6,34,9,32,,29.97,10.0,Bad,4983.86,25.74825587,1.0833333333333333,87.18813971,10000.0,Low_spent_Small_value_payments,224.797535,0,0,1,1,1,1,0,1,1,3,1.0
6231,CUS_0xa79d,August,45,Media_Manager,18759.61,1455.300833,8,6,34,9,32,18.0,29.97,10.0,Bad,4983.86,38.56488516,1.1666666666666667,87.18813971,129.6384044,,208.7035392,0,0,1,1,1,1,0,1,1,3,1.0
6232,CUS_0xacd4,January,-500,Manager,20651.43,1610.9525,10,5,22,4,23,20.0,7.98,12.0,Bad,2037.64,35.0819593,12.833333333333334,46.77407906,202.1735494,Low_spent_Small_value_payments,202.1476216,1,0,0,0,1,0,1,0,0,3,1.0
6233,CUS_0xacd4,February,37,Manager,20651.43,,10,5,22,4,23,20.0,5.98,12.0,Bad,2037.64,35.03684528,12.916666666666666,46.77407906,,Low_spent_Small_value_payments,216.5291845,1,0,0,0,1,0,1,0,0,3,1.0
6234,CUS_0xacd4,March,37,Manager,20651.43,1610.9525,10,5,22,4,23,20.0,7.98,12.0,Bad,2037.64,27.77018314,13.0,46.77407906,62.85841156,,341.4627594,1,0,0,0,1,0,1,0,0,3,1.0
6235,CUS_0xacd4,April,37,,20651.43,,10,5,22,4,23,20.0,7.98,12.0,Bad,2037.64,37.49749487,,46.77407906,211.747989,Low_spent_Small_value_payments,192.5731819,1,0,0,0,1,0,1,0,0,2,1.0
6236,CUS_0xacd4,May,37,Manager,20651.43,1610.9525,10,5,22,4,23,19.0,4.98,12.0,Bad,2037.64,27.32126217,13.166666666666666,46.77407906,110.0328196,Low_spent_Small_value_payments,294.2883514,1,0,0,0,1,0,1,0,0,3,1.0
6237,CUS_0xacd4,June,37,Manager,20651.43,1610.9525,10,5,22,4,23,20.0,7.98,12.0,Bad,2037.64,31.89575626,13.25,46.77407906,209.3552366,Low_spent_Small_value_payments,194.9659344,1,0,0,0,1,0,1,0,0,3,1.0
6238,CUS_0xacd4,July,37,Manager,20651.43,,10,5,22,4,23,20.0,7.98,12.0,Bad,2037.64,38.87565236,,46.77407906,190.7406606,Low_spent_Small_value_payments,213.5805103,1,0,0,0,1,0,1,0,0,3,1.0
6239,CUS_0xacd4,August,37,Manager,20651.43,1610.9525,10,5,22,4,23,20.0,7.98,12.0,,2037.64,28.11458551,13.416666666666666,46.77407906,13.07994417,High_spent_Large_value_payments,341.2412268,1,0,0,0,1,0,1,0,0,3,1.0
6240,CUS_0xaea1,January,36,,81497.12,6540.426667,7,6,32,6,37,,7.8,8.0,Bad,3056.29,36.46211291,0.16666666666666666,240.7126201,254.4062034,High_spent_Medium_value_payments,408.9238431,1,0,1,1,0,1,0,0,1,3,1.0
6241,CUS_0xaea1,February,36,Doctor,81497.12,6540.426667,7,6,32,6,37,16.0,5.8,8.0,Bad,3056.29,38.96080616,0.25,240.7126201,55.48120982,High_spent_Large_value_payments,597.8488368,1,0,1,1,0,1,0,0,1,3,1.0
6242,CUS_0xaea1,March,36,Doctor,81497.12,6540.426667,7,6,32,6,41,13.0,5.8,8.0,Bad,3056.29,30.11502702,0.3333333333333333,240.7126201,242.4228766,High_spent_Medium_value_payments,420.90717,1,0,1,1,0,1,0,0,1,2,1.0
6243,CUS_0xaea1,April,36,Doctor,81497.12,6540.426667,7,6,32,6,38,16.0,5.8,,,3056.29,37.6467834,0.4166666666666667,240.7126201,145.9596809,,507.3703657,1,0,1,1,0,1,0,0,1,2,1.0
6244,CUS_0xaea1,May,36,Doctor,81497.12,6540.426667,7,6,32,6,37,17.0,1.8,8.0,Bad,3056.29,37.88196719,0.5,240.7126201,108.4545585,High_spent_Large_value_payments,544.8754881,1,0,1,1,0,1,0,0,1,3,1.0
6245,CUS_0xaea1,June,36,Doctor,81497.12,6540.426667,7,6,32,6,37,16.0,4.8,8.0,Bad,3056.29,38.7265821,0.5833333333333334,240.7126201,413.8529694,Low_spent_Large_value_payments,269.4770772,1,0,1,1,0,1,0,0,1,3,1.0
6246,CUS_0xaea1,July,36,,81497.12,6540.426667,7,6,32,6,37,15.0,5.8,8.0,,3056.29,24.64446929,0.6666666666666666,240.7126201,415.4793171,Low_spent_Large_value_payments,267.8507295,1,0,1,1,0,1,0,0,1,3,1.0
6247,CUS_0xaea1,August,36,Doctor,81497.12,6540.426667,7,6,32,6,37,16.0,7.8,8.0,Bad,3056.29,29.6749331,0.75,240.7126201,262.6879084,High_spent_Small_value_payments,410.6421382,1,0,1,1,0,1,0,0,1,3,1.0
6248,CUS_0x4eea,January,43,Mechanic,35205.24,3025.77,3,7,6,100,8,8.0,11.85,0.0,Good,851.4,28.7673616,17.166666666666668,23.23542982,342.5580031,Low_spent_Small_value_payments,226.7835671,0,0,1,0,0,0,0,0,0,2,0.0
